date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:55	52514/52514	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Mar%202011%2000:45:21%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_amdmetal-com.gif.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_amdmetal-com.gif.gif	(from http://www.guidetypo3.com/actualite/article/sites-tunisiens-made-with-typo3.html)
14:48:58	348/348	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:46:46%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Ftypo3_templates_01.gif&md5=c614d301be9f87a9a5efc346105b4ecf9b6f3a24&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/index00f7.html	(from http://www.guidetypo3.com/actualite/article/templates-typo3-gratuits.html)
14:48:58	55226/55226	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Mar%202011%2000:45:58%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_lamsin.gif.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_lamsin.gif.gif	(from http://www.guidetypo3.com/actualite/article/sites-tunisiens-made-with-typo3.html)
14:49:01	57558/57558	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Mar%202011%2000:46:42%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_webone-tunisie-com.gif.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_webone-tunisie-com.gif.gif	(from http://www.guidetypo3.com/actualite/article/sites-tunisiens-made-with-typo3.html)
14:49:04	63360/63360	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Mar%202011%2000:46:18%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_sfax-icttechnopark-tn.gif.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_sfax-icttechnopark-tn.gif.gif	(from http://www.guidetypo3.com/actualite/article/sites-tunisiens-made-with-typo3.html)
14:49:04	36605/36605	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:46:21%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_sh_02.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_sh_02.jpg.jpg	(from http://www.guidetypo3.com/actualite/article/templates-typo3-gratuits.html)
14:49:07	50757/50757	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:46:28%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_sh_04.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_sh_04.jpg.jpg	(from http://www.guidetypo3.com/actualite/article/templates-typo3-gratuits.html)
14:49:08	44973/44973	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:46:31%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_sh_051.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_sh_051.jpg.jpg	(from http://www.guidetypo3.com/actualite/article/templates-typo3-gratuits.html)
14:49:11	41996/41996	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:46:30%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_sh_05.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_sh_05.jpg.jpg	(from http://www.guidetypo3.com/actualite/article/templates-typo3-gratuits.html)
14:49:12	27738/27738	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:46:24%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_sh_021_01.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_sh_021_01.jpg.jpg	(from http://www.guidetypo3.com/actualite/article/templates-typo3-gratuits.html)
14:49:13	54606/54606	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:46:33%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_sh_06.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_sh_06.jpg.jpg	(from http://www.guidetypo3.com/actualite/article/templates-typo3-gratuits.html)
14:49:13	354/354	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:01%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Ftypo3-web-service-iphone.png&md5=7d4d708737d04a6cd103a7c1173ab7c2295b7108&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexc9bb.html	(from http://www.guidetypo3.com/actualite/article/typo3-web-service.html)
14:49:15	341/341	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:03%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Fslide-fluid.jpg&md5=481ce7da56acb52991ecc32edb60e3c5c21bdd40&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/index6269.html	(from http://www.guidetypo3.com/actualite/article/nouveaux-slides-sur-fluid.html)
14:49:15	394/394	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:04%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2FTYPO3_-_Choisir_TYPO3_-_CMS_libre_et_open_source_pour_entreprise.png&md5=9fea56d478a751f040f800aa44d63a801f358ea7&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/index9c44.html	(from http://www.guidetypo3.com/actualite/article/lancement-du-nouveau-site-typo3-frorg.html)
14:49:15	39304/39304	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:46:35%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_sh_10.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_sh_10.jpg.jpg	(from http://www.guidetypo3.com/actualite/article/templates-typo3-gratuits.html)
14:49:16	69473/69473	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:46:27%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_sh_031.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_sh_031.jpg.jpg	(from http://www.guidetypo3.com/actualite/article/templates-typo3-gratuits.html)
14:49:16	348/348	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:04%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Ftypo3_backendAdmin.jpg&md5=8113337652f4b34f40108d458f5d1a0019fc5456&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexa2ed.html	(from http://www.guidetypo3.com/actualite/article/la-sortie-de-typo3-44-en-version-stable.html)
14:49:18	338/338	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:07%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Fkeywords.jpg&md5=e6fe5de0475563c478d2daffdae88c4f6d849458&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/index84b6.html	(from http://www.guidetypo3.com/actualite/article/referencement-des-articles-tt-news.html)
14:49:18	27599/27599	---M--	200	added ('OK')	image/jpeg	etag:%22v97%22	http://3.bp.blogspot.com/_mRJHpU4iHdU/TCOBFuCDAEI/AAAAAAAAAJc/JIM5zIsVe1w/s400/typo3_backendAdmin.jpg	C:/My%20Web%20Sites/TYPO3/3.bp.blogspot.com/_mRJHpU4iHdU/TCOBFuCDAEI/AAAAAAAAAJc/JIM5zIsVe1w/s400/typo3_backendAdmin.jpg	(from http://www.guidetypo3.com/actualite/article/la-sortie-de-typo3-44-en-version-stable.html)
14:49:19	338/338	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:07%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Fmetadata.jpg&md5=1ea20d8043a90d0d05559e8845ab260a745df198&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/index4841.html	(from http://www.guidetypo3.com/actualite/article/referencement-avec-typo3.html)
14:49:19	346/346	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:08%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Fpagetree-with-id.png&md5=a0318d6937e3bcc8bdbc6563c82a1ab96d0c5898&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexeca2.html	(from http://www.guidetypo3.com/actualite/article/afficher-les-id-des-pages-en-backend.html)
14:49:20	339/339	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:08%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Fpowermail.png&md5=dcb59741b51b66e8a0691bacd8bb270c0346aca8&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexc261.html	(from http://www.guidetypo3.com/actualite/article/powermail-vidage-de-session.html)
14:49:21	1652/1652	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Nov%202019%2013:47:09%20GMT	http://www.guidetypo3.com/tn.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/tn.png	(from http://www.guidetypo3.com/offres-demploi/article/developpeur-confirme-typo3-cdi-tunis.html)
14:49:21	1399/1399	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202012%2019:57:58%20GMT	http://www.guidetypo3.com/fileadmin/images/jobs/typo3jobs.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/images/jobs/typo3jobs.png	(from http://www.guidetypo3.com/offres-demploi/article/developpeur-confirme-typo3-cdi-tunis.html)
14:49:21	1652/1652	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Nov%202019%2013:47:10%20GMT	http://www.guidetypo3.com/fr.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fr.png	(from http://www.guidetypo3.com/offres-demploi/article/developpeur-typo3-confirme-cdd-paris.html)
14:49:22	336/336	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:11%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2FLogoTWO.JPG&md5=0eb9b6adc6184ca7b1c328559e489e0a4a9521e4&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexefda.html	(from http://www.guidetypo3.com/offres-demploi/article/developpeur-web-expert-en-typo3-freelance-tunis.html)
14:49:22	4631/4631	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Feb%202012%2022:01:29%20GMT	http://www.guidetypo3.com/uploads/pics/LogoTWO.JPG	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/LogoTWO.jpg	(from http://www.guidetypo3.com/offres-demploi/article/developpeur-web-expert-en-typo3-freelance-tunis.html)
14:49:22	341/341	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:11%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Flogo_100p100.jpg&md5=4b7caa8b05010d4865650edb997d44ce4c246731&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexd5f7.html	(from http://www.guidetypo3.com/offres-demploi/article/developpeur-web-responsable-projet-cdi-montpellier.html)
14:49:23	5627/5627	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Feb%202012%2022:04:31%20GMT	http://www.guidetypo3.com/uploads/pics/logo_100p100.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/logo_100p100.jpg	(from http://www.guidetypo3.com/offres-demploi/article/developpeur-web-responsable-projet-cdi-montpellier.html)
14:49:23	347/347	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:12%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2FSoft_Maint_Tunisia.jpg&md5=36cbf444d883d00dd6da3a78e73acdafdf61454d&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/index0fa5.html	(from http://www.guidetypo3.com/offres-demploi/article/developpeur-web-typo3-cdi-tunis.html)
14:49:23	18014/18014	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202012%2019:21:18%20GMT	http://www.guidetypo3.com/uploads/pics/Soft_Maint_Tunisia.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/Soft_Maint_Tunisia.jpg	(from http://www.guidetypo3.com/offres-demploi/article/developpeur-web-typo3-cdi-tunis.html)
14:49:24	149/149	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:33:46%20GMT	http://www.guidetypo3.com/fileadmin/templates/templates_ext/glider/vertical_div_middle.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/templates_ext/glider/vertical_div_middle.png	(from http://www.guidetypo3.com/fileadmin/templates/templates_ext/glider/glider6css.css)
14:49:24	1425/1425	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:33:45%20GMT	http://www.guidetypo3.com/fileadmin/templates/templates_ext/glider/sidenav_on.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/templates_ext/glider/sidenav_on.png	(from http://www.guidetypo3.com/fileadmin/templates/templates_ext/glider/glider6css.css)
14:49:27	340/340	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:16%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Femail_field.png&md5=d9635084db8615e49c70042b9716d375b0624d64&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexbfc0.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/changer-le-mail-de-lexpediteur.html)
14:49:27	6257/6257	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Mar%202011%2000:48:14%20GMT	http://www.guidetypo3.com/uploads/pics/email_field.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/email_field.png	(from http://www.guidetypo3.com/trucs-et-astuces/article/changer-le-mail-de-lexpediteur.html)
14:49:32	21358/21358	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:20%20GMT	http://www.guidetypo3.com/en/news/article/typo3-46-final-version-is-out.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/typo3-46-final-version-is-out.html	(from http://www.guidetypo3.com/en/page/1.html)
14:49:32	21352/21352	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:21%20GMT	http://www.guidetypo3.com/en/news/article/typo3-46-alpha1-version-is-out.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/typo3-46-alpha1-version-is-out.html	(from http://www.guidetypo3.com/en/page/1.html)
14:49:35	21267/21267	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:21%20GMT	http://www.guidetypo3.com/en/news/article/t3con11-frankfurt-made-by-typo3-50.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/t3con11-frankfurt-made-by-typo3-50.html	(from http://www.guidetypo3.com/en/page/1.html)
14:49:35	22071/22071	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:22%20GMT	http://www.guidetypo3.com/en/news/article/typo3-summer-university-2011-t3uni11.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/typo3-summer-university-2011-t3uni11.html	(from http://www.guidetypo3.com/en/page/2.html)
14:49:35	25226/25226	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:22%20GMT	http://www.guidetypo3.com/en/news/article/free-typo3-templates-part-2.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/free-typo3-templates-part-2.html	(from http://www.guidetypo3.com/en/page/2.html)
14:49:36	20956/20956	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:23%20GMT	http://www.guidetypo3.com/en/news/article/typo3-newsletter.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/typo3-newsletter.html	(from http://www.guidetypo3.com/en/page/2.html)
14:49:37	21415/21415	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:25%20GMT	http://www.guidetypo3.com/en/news/article/typo3-developer-days-2011.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/typo3-developer-days-2011.html	(from http://www.guidetypo3.com/en/page/2.html)
14:49:38	25222/25222	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:25%20GMT	http://www.guidetypo3.com/en/news/article/free-typo3-templates-part-1.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/free-typo3-templates-part-1.html	(from http://www.guidetypo3.com/en/page/2.html)
14:49:39	22359/22359	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:27%20GMT	http://www.guidetypo3.com/en/news/article/integrate-adsense-in-your-typo3-website.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/integrate-adsense-in-your-typo3-website.html	(from http://www.guidetypo3.com/en/page/2.html)
14:49:41	21165/21165	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:27%20GMT	http://www.guidetypo3.com/en/news/article/typo3-icon-pack-for-social-networks.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/typo3-icon-pack-for-social-networks.html	(from http://www.guidetypo3.com/en/page/2.html)
14:49:42	21638/21638	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:30%20GMT	http://www.guidetypo3.com/en/news/article/new-web-agency-sitengo.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/new-web-agency-sitengo.html	(from http://www.guidetypo3.com/en/page/3.html)
14:49:43	28901/28901	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:30%20GMT	http://www.guidetypo3.com/en/news/article/tunisian-websites-made-with-typo3.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/tunisian-websites-made-with-typo3.html	(from http://www.guidetypo3.com/en/page/3.html)
14:49:43	28222/28222	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:31%20GMT	http://www.guidetypo3.com/en/news/article/free-typo3-templates.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/free-typo3-templates.html	(from http://www.guidetypo3.com/en/page/3.html)
14:49:45	21612/21612	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:32%20GMT	http://www.guidetypo3.com/en/news/article/typo3-web-service.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/typo3-web-service.html	(from http://www.guidetypo3.com/en/page/3.html)
14:49:45	21434/21434	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:32%20GMT	http://www.guidetypo3.com/en/news/article/new-fluid-slides.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/new-fluid-slides.html	(from http://www.guidetypo3.com/en/page/3.html)
14:49:47	21149/21149	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:35%20GMT	http://www.guidetypo3.com/en/news/article/launching-the-new-website-typo3-frorg.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/launching-the-new-website-typo3-frorg.html	(from http://www.guidetypo3.com/en/page/3.html)
14:49:49	21116/21116	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:36%20GMT	http://www.guidetypo3.com/en/news/article/the-release-of-typo3-version-44-stable.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/the-release-of-typo3-version-44-stable.html	(from http://www.guidetypo3.com/en/page/3.html)
14:49:50	22168/22168	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:47:36%20GMT	http://www.guidetypo3.com/en/news/article/seo-tt-news-articles.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/seo-tt-news-articles.html	(from http://www.guidetypo3.com/en/page/3.html)
